geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
84172,-24.794234999999997,-49.99697099999999,castro,PR
84196,-23.702852723394397,-46.401558774842776,colonia castrolanda,PR
84261,-24.325839812534188,-50.620755625778536,telemaco borba,PR
84350,-24.21479006332944,-50.93493112717941,ortigueira,PR
84345,-24.247862548261367,-50.24561447987722,ventania,PR
84660,-26.41825719344005,-51.3163760544167,general carneiro,PR
84925,-23.788481333229072,-50.06095793185343,pinhalao,PR
85045,-25.35863541191045,-51.48439888213432,guarapuava,PR
85200,-24.75751269190114,-51.76142521085123,pitanga,PR
85340,-25.49325683267302,-52.52537824900953,rio bonito do iguacu,PR
85420,-24.78917348429311,-53.2958634842931,corbelia,PR
85465,-25.428031566796456,-52.8418471317496,espigao alto do iguacu,PR
85555,-26.48257236390896,-51.9929615275,palmas,PR
85501,-26.23309163375265,-52.67355012674504,pato branco,PR
85570,-25.833485153761792,-52.73114333335846,são joão,PR
85509,-26.24369336048591,-52.69758377302932,pato branco,PR
85603,-26.003670174999968,-53.23275043899997,francisco beltrao,PR
85605,-26.077204237725507,-53.04127445014873,francisco beltrao,PR
85650,-25.787216999999945,-53.43283249999996,santa izabel do oeste,PR
85790,-25.47603,-53.61668325,capitao leonidas marques,PR
85780,-25.445289813645804,-53.40647333423502,boa vista da aparecida,PR
85807,-24.9409988170985,-53.4931867821282,cascavel,PR
85818,-24.96867905661036,-53.42122688063376,cascavel,PR
85819,-24.98699978821639,-53.450685208725176,cascavel,PR
85812,-24.950870359714838,-53.45032742855887,cascavel,PR
85801,-24.961400882504734,-53.45816618100577,cascavel,PR
85863,-25.52742965797669,-54.57570382833004,foz do iguacu,PR
85875,-25.43158405315624,-54.402330873588255,santa terezinha de itaipu,PR
85810,-24.94812606272721,-53.45992279514128,cascavel,PR
85892,-24.854103580770524,-54.33630561913154,santa helena,PR
85802,-24.966371460470743,-53.46488320191585,cascavel,PR
85950,-24.2874063973452,-53.83883336666032,palotina,PR
85903,-24.71858536767589,-53.76181706327768,toledo,PR
85910,-24.75300694197659,-53.72502305170717,toledo,PR
85901,-24.73858251608397,-53.73620901608396,toledo,PR
85904,-24.709844492474502,-53.75003279931422,toledo,PR
86056,-23.31839640244674,-51.22474556148647,londrina,PR
86015,-23.32090779750426,-51.15760695247892,londrina,PR
86047,-23.35069393173468,-51.16308555117244,londrina,PR
86010,-23.32532644463037,-51.15843393839796,londrina,PR
86037,-23.316208922273155,-51.11121320098855,londrina,PR
86050,-23.331043778111702,-51.17743350000001,londrina,PR
86060,-23.309902583386343,-51.172848272548926,londrina,PR
86073,-23.280367482796247,-51.188884291727966,londrina,PR
86081,-23.263893735839535,-51.18150870269487,londrina,PR
86084,-23.25795336554321,-51.15321467790985,londrina,PR
86030,-23.294709000000005,-51.11458875,londrina,PR
86360,-23.123801224965774,-50.37285801357385,bandeirantes,PR
86385,-23.11527383783278,-50.17926898432253,barra do jacare,PR
86460,-23.30101085357984,-50.31528949823455,abatia,PR
86605,-23.32155055487895,-51.363541933513794,rolandia,PR
86600,-23.31259824896755,-51.36894941889966,rolandia,PR
86706,-23.420739085916825,-51.41460369847018,arapongas,PR
86702,-23.387311444268136,-51.44520034138108,arapongas,PR
86813,-23.579294110388933,-51.43262509645364,apucarana,PR
86800,-23.552512530494816,-51.46349357996916,apucarana,PR
86804,-23.540448877849485,-51.45277360323112,apucarana,PR
86840,-23.99732810820379,-51.31358474739845,faxinal,PR
86820,-23.66246075422907,-51.36170643202616,california,PR
86900,-23.606669525990736,-51.64366204983979,jandaia do sul,PR
86975,-23.50634532242993,-51.696090205659,mandaguari,PR
86960,-24.02810801846768,-52.00953010663331,barbosa ferraz,PR
87025,-23.377396999935016,-51.93100618003307,maringa,PR
87020,-23.40870190356673,-51.94097450684423,maringa,PR
87083,-23.38219409935399,-51.95529780691714,maringa,PR
87047,-23.41000679702781,-51.88262571961486,maringa,PR
87030,-23.41848622413047,-51.92625934548862,maringa,PR
87050,-23.437975269077903,-51.91385959802448,maringa,PR
87005,-23.435118221374,-51.92885489694695,maringa,PR
87040,-23.41382198370398,-51.90777440824636,maringa,PR
87043,-23.40545272144952,-51.89969510559497,maringa,PR
87023,-23.38785238112001,-51.94226366643197,maringa,PR
87015,-23.42880633856904,-51.97183135000928,maringa,PR
87065,-23.396179945356447,-51.925220060790366,maringá,PR
87045,-23.42831529103202,-51.89302878219085,maringa,PR
87035,-23.386583094415077,-51.905343129948655,maringa,PR
87111,-23.45643088849288,-51.86636940192774,sarandi,PR
87114,-23.431481257369107,-51.85490851643521,sarandi,PR
87120,-23.613754451404706,-52.07833684989032,floresta,PR
87185,-23.313596694739694,-52.30406621904029,florai,PR
87230,-23.62208737103585,-52.46578937273949,jussara,PR
87340,-24.304112999999997,-52.533738,mambore,PR
87303,-24.03529260389033,-52.37957021179355,campo mourao,PR
87504,-23.748416432474365,-53.29690112215509,umuarama,PR
87502,-23.757178599774967,-53.29107393545511,umuarama,PR
87709,-23.07397705129355,-52.44313832837248,paranavai,PR
87900,-22.931426544866625,-53.13375928731349,loanda,PR
88034,-27.57865911904912,-48.50709600207745,florianopolis,SC
88036,-27.590329257833734,-48.52015089439666,florianopolis,SC
88015,-27.59186031447276,-48.54902548765073,florianópolis,SC
88070,-27.58657286234056,-48.578813680679794,florianopolis,SC
88058,-27.44750424718865,-48.39733340340489,florianopolis,SC
88063,-27.68775442656832,-48.48827427364544,florianópolis,SC
88095,-27.582279610883464,-48.58985233291018,florianopolis,SC
88020,-27.59598577448037,-48.54618547457063,florianópolis,SC
88040,-27.609381931838456,-48.52161978907573,florianopolis,SC
88054,-27.42864592363426,-48.45905918284473,florianopolis,SC
88085,-27.60731306466045,-48.59058002775691,florianopolis,SC
88037,-27.60066334139297,-48.51412134485542,florianopolis,SC
88050,-27.541774322739933,-48.524876521904254,florianopolis,SC
88113,-27.562633674958704,-48.63782800645296,sao jose,SC
88110,-27.576619500608015,-48.61693708192752,sao jose,SC
88132,-27.64301988374891,-48.6725565749633,palhoca,SC
88117,-27.586488478573195,-48.610576008298985,sao jose,SC
88130,-27.666286906608608,-48.65481338508792,palhoca,SC
88111,-27.568918660944803,-48.6332460149761,sao jose,SC
88115,-27.543786658615705,-48.62567962615467,sao jose,SC
88106,-27.61033695403959,-48.64766592069694,são josé,SC
88137,-27.623801411846078,-48.67428578001718,palhoça,SC
88160,-27.49432999699404,-48.66242401404204,biguacu,SC
88215,-27.14294161449014,-48.50728684609616,bombinhas,SC
88200,-27.24191068154528,-48.61743425899997,tijucas,SC
88301,-26.91626999999994,-48.65245999999996,itajaí,SC
88309,-26.895499920863333,-48.687951531134914,itajai,SC
88311,-26.87764172364386,-48.70544081597868,itajai,SC
88350,-27.12100682014913,-48.94116396455869,brusque,SC
88330,-26.999696999999948,-48.63513949999995,balneario camboriu,SC
88303,-26.912428672061186,-48.6773810666573,itajai,SC
88370,-26.88690680838387,-48.66214683641898,navegantes,SC
88390,-26.70909855991671,-48.69369179611,barra velha,SC
88371,-26.878955021651237,-48.68433308448546,navegantes,SC
88316,-26.94530777195044,-48.71846720655428,itajai,SC
88359,-27.14105704919435,-48.96146112936535,brusque,SC
88495,-28.03172040884407,-48.62388672140172,garopaba,SC
88475,-27.909599359484886,-49.13261919315861,anitapolis,SC
88504,-27.82214624923539,-50.34177358422306,lages,SC
88501,-27.81568867055225,-50.33589889924407,lages,SC
88503,-27.83050585567545,-50.32859813849615,lages,SC
88508,-27.807024551762936,-50.31439284387447,lages,SC
88600,-28.291582383859733,-49.933255822992784,sao joaquim,SC
88704,-28.46951928224586,-48.99324969252177,tubarao,SC
88780,-28.190231258277556,-48.66460352500113,imbituba,SC
88750,-28.27354928978744,-49.16896410025293,braco do norte,SC
88730,-28.327530882623098,-49.18050954005345,sao ludgero,SC
88715,-28.621531461000867,-49.023995719014565,jaguaruna,SC
88802,-28.680422038680614,-49.36995209892042,criciuma,SC
88815,-28.692374718228557,-49.34024683242198,criciuma,SC
88850,-28.748325046839994,-49.483182534145975,forquilhinha,SC
88840,-28.526461585008278,-49.32174954817925,urussanga,SC
88813,-28.680001204874007,-49.345926043307074,criciúma,SC
88817,-28.67404615602646,-49.409246451214905,criciúma,SC
88915,-28.86100263994921,-49.446676367068925,maracana,SC
89031,-26.882803470063276,-49.10761309562108,blumenau,SC
89037,-26.91225753204585,-49.11088518056733,blumenau,SC
89023,-26.953576281983977,-49.08280584277794,blumenau,SC
89040,-26.920205271548127,-49.123727309614914,blumenau,SC
89041,-26.91141069525076,-49.11143612738765,blumenau,SC
89030,-26.89920664224707,-49.08352347071387,blumenau,SC
89046,-26.92271706469511,-49.14820561360983,blumenau,SC
89082,-26.895813293115783,-49.24766995646648,indaial,SC
89160,-27.20981137280685,-49.63292048422235,rio do sul,SC
89198,-26.942585142640656,-50.13865875819567,rio do campo,SC
89163,-27.20163932194593,-49.65371045031453,rio do sul,SC
89128,-26.229442939484237,-49.4052167110414,luiz alves,SC
89120,-26.83365489702238,-49.26170944102369,timbo,SC
89115,-26.723201007518394,-48.93223082369532,luiz alves,SC
89190,-27.11748865001931,-50.01200135402357,taio,SC
89295,-26.261841794823777,-49.5235885039339,rio negrinho,SC
89228,-26.287890550358416,-48.778370341304736,joinville,SC
89222,-26.272013820675983,-48.85081272303685,joinville,SC
89240,-26.245495127938263,-48.634314956564246,sao francisco do sul,SC
89256,-26.487035474897464,-49.071400994171626,jaragua do sul,SC
89224,-26.270134671231133,-48.80876106346335,joinville,SC
89203,-26.302574503750908,-48.85193236372555,joinville,SC
89202,-26.313496554532893,-48.84862528282071,joinville,SC
89251,-26.491731442148883,-49.07562289508913,jaragua do sul,SC
89237,-26.29225819900166,-48.91274413780365,joinville,SC
89215,-26.3367734454671,-48.906451424923546,joinville,SC
89225,-26.25351566740153,-48.80168204279203,joinville,SC
89218,-26.270855620639093,-48.86166604614817,joinville,SC
89259,-26.49816628796401,-49.08619647149698,jaragua do sul,SC
89270,-26.47119165563505,-48.99874721931727,guaramirim,SC
89211,-26.33702051096427,-48.85493475437127,joinville,SC
89248,-26.02136726871851,-48.851805442616914,garuva,SC
89254,-26.46850294670808,-49.109883098307336,jaragua do sul,SC
89204,-26.283149245628717,-48.85128463059032,joinville,SC
89217,-26.285093458703344,-48.87010250956512,joinville,SC
89201,-26.297897521784314,-48.84623041326677,joinville,SC
89214,-26.330548143460163,-48.88090174304856,joinville,SC
89289,-26.247030877437457,-49.4588742703789,sao bento do sul,SC
89300,-26.11990678126073,-49.803153488260165,mafra,SC
89460,-26.16862248406491,-50.392861528512256,canoinhas,SC
89500,-26.77759782919396,-51.0266006692904,cacador,SC
89560,-27.00086872288371,-51.14532022116548,videira,SC
89520,-27.288614821408185,-50.57696646191445,curitibanos,SC
89620,-27.403062004188214,-51.22967409631809,campos novos,SC
89680,-27.026112244734502,-51.90328283969753,irani,SC
89694,-26.849580675078037,-52.256987290082144,faxinal dos guedes,SC
89600,-27.16882094342798,-51.51882419291629,joacaba,SC
89610,-27.17195603801515,-51.49352558295913,herval d'oeste,SC
89701,-27.211807695727405,-52.0209908478637,concordia,SC
89711,-27.22952772658081,-51.99198463955511,concordia,SC
89765,-27.252211025507226,-52.49891484693896,paial,SC
89825,-26.960877587195213,-52.53025152561406,xaxim,SC
89805,-27.083665168898516,-52.612186909071255,chapeco,SC
89820,-26.87062454886829,-52.40448790429404,xanxere,SC
89899,-26.98109912694612,-53.53465037151178,ipora do oeste,SC
89809,-27.09823746094856,-52.66935995046094,chapecó,SC
89828,-26.857914551758288,-52.56659110262859,lajeado grande,SC
89900,-26.7286991677439,-53.51449582910278,sao miguel do oeste,SC
89990,-26.352589411593332,-52.85306467361068,sao lourenco do oeste,SC
90010,-30.03215040714993,-51.2325516998384,porto alegre,RS
90050,-30.036636963096477,-51.22367993104038,porto alegre,RS
90150,-30.05684742270184,-51.22278129782434,porto alegre,RS
90230,-30.00731246906908,-51.19422244408211,porto alegre,RS
90470,-30.02967049428719,-51.181592520687786,porto alegre,RS
90460,-30.04210197584976,-51.18305187425711,porto alegre,RS
90440,-30.018945290034058,-51.19805308050081,porto alegre,RS
90480,-30.02159907383571,-51.178723476398005,porto alegre,RS
90420,-30.03173353621104,-51.20999096863639,porto alegre,RS
90550,-30.020227009435057,-51.195131052859445,porto alegre,RS
90540,-30.0207634565756,-51.18892235636796,porto alegre,RS
90640,-30.063072457672124,-51.20322268985506,porto alegre,RS
90690,-30.043289074383967,-51.18007007118131,porto alegre,RS
90670,-30.04623721344161,-51.18559141220381,porto alegre,RS
90820,-30.09460140714993,-51.22713380016161,porto alegre,RS
90880,-30.06173537552653,-51.216658276848094,porto alegre,RS
90840,-30.08265056608161,-51.22237970599537,porto alegre,RS
90850,-30.06838880309298,-51.22319513873832,porto alegre,RS
91110,-30.003887356656406,-51.13607729058233,porto alegre,RS
91150,-30.00191787642484,-51.12065583605986,porto alegre,RS
91130,-30.01125892229781,-51.131081597841714,porto alegre,RS
91215,-30.02792349708581,-51.141100794189015,porto alegre,RS
91260,-30.0373750279428,-51.10576615986805,porto alegre,RS
91280,-30.04513453566277,-51.09709286179231,porto alegre,RS
91330,-30.02870741909516,-51.16881473134623,porto alegre,RS
91360,-30.0222114410237,-51.15161116293486,porto alegre,RS
91370,-30.018188622470177,-51.14962402449404,porto alegre,RS
91430,-30.052386519109746,-51.14631362022254,porto alegre,RS
91410,-30.050167734952897,-51.17127491243006,porto alegre,RS
91550,-30.077021487809752,-51.1313949910142,porto alegre,RS
91520,-30.0671587507646,-51.1688040863292,porto alegre,RS
91540,-30.08286804902226,-51.13043961349074,porto alegre,RS
91751,-30.12782206628604,-51.22261917680643,porto alegre,RS
91787,-30.155818294217656,-51.18248335983039,porto alegre,RS
91920,-30.110020899532547,-51.23162798932419,porto alegre,RS
91910,-30.099819425212,-51.234831738963614,porto alegre,RS
92020,-29.91005335319802,-51.169226719006566,canoas,RS
92030,-29.914668849530724,-51.14844143722624,canoas,RS
92200,-29.942863836805337,-51.17746565589438,canoas,RS
92310,-29.915258224808355,-51.18616902904408,canoas,RS
92330,-29.905850536211037,-51.21874199125742,canoas,RS
92425,-29.8803711689455,-51.155818596111246,canoas,RS
92500,-30.11082611949453,-51.36376683789562,guaiba,RS
93010,-29.764677078798385,-51.15238582550074,sao leopoldo,RS
93032,-29.77065486733257,-51.13215300635966,sao leopoldo,RS
93280,-29.85099586021264,-51.14763031444107,esteio,RS
93270,-29.843090570257583,-51.18132555183935,esteio,RS
93220,-29.83400066105778,-51.15660258374496,sapucaia do sul,RS
93334,-29.699426612548717,-51.14372106653372,novo hamburgo,RS
93344,-29.676297206103012,-51.15850882038814,novo hamburgo,RS
93425,-29.71840516884322,-51.11541301407027,novo hamburgo,RS
93540,-29.68362502337961,-51.10112265149159,novo hamburgo,RS
93542,-29.6881809883103,-51.0915608374261,novo hamburgo,RS
93608,-29.66684200084112,-51.15445514217226,estancia velha,RS
94185,-29.94434666833055,-50.97062188813559,gravatai,RS
94120,-29.9129934343586,-51.04388179294825,gravatai,RS
94380,-29.883542190572587,-50.77657774777542,glorinha,RS
94410,-30.08061351221984,-51.0272582031978,viamao,RS
94451,-30.15946930410813,-50.832839089335735,viamao,RS
94435,-30.08207652276208,-51.035804214096224,viamao,RS
94500,-30.06565935728178,-51.1109404409334,viamão,RS
94852,-30.004788494713157,-51.05249422841804,alvorada,RS
94820,-29.997056471063942,-51.08329485192022,alvorada,RS
94935,-29.94145639030968,-51.1005061362448,cachoeirinha,RS
94910,-29.95355420966261,-51.103414237425575,cachoeirinha,RS
94930,-29.91836557306762,-51.10041765990425,cachoeirinha,RS
95072,-29.173493709674137,-51.15643225763195,caxias do sul,RS
95080,-29.18731198431491,-51.17689049812128,caxias do sul,RS
95020,-29.16957635052199,-51.164852512339095,caxias do sul,RS
95076,-29.17682210847989,-51.15690685509721,caxias do sul,RS
95034,-29.15431985306487,-51.18599374251306,caxias do sul,RS
95088,-29.193359085518043,-51.162024291842336,caxias do sul,RS
95084,-29.173247442319,-51.1670813773732,caxias do sul,RS
95045,-29.12782096078328,-51.16655636274146,caxias do sul,RS
95012,-29.16624369279465,-51.209531752064,caxias do sul,RS
95047,-29.123703751343527,-51.18499659404691,caxias do sul,RS
95185,-29.291861569560297,-51.51138872368569,carlos barbosa,RS
95170,-29.891348178542295,-50.27310902841568,farroupilha,RS
95112,-29.165805491392764,-51.22259602757247,caxias do sul,RS
95200,-28.517094,-50.92322625,vacaria,RS
95270,-29.03399624689176,-51.1917479847557,flores da cunha,RS
95250,-28.848240941404573,-51.27329015376859,antonio prado,RS
95240,-28.81655038417184,-51.28458123987485,ipe,RS
95255,-28.79485822242105,-51.09429466225263,campestre da serra,RS
95360,-28.599674794891307,-51.78893967854048,parai,RS
95595,-30.17105570679884,-50.201594169231335,cidreira,RS
95590,-30.00253608355953,-50.14516704987192,tramandai,RS
95560,-29.333594390939208,-49.73818879957859,torres,RS
95520,-29.887280851051504,-50.26939661479174,osorio,RS
95625,-29.965246172122555,-50.11768106939471,imbe,RS
95690,-29.65510565471189,-50.577744262161566,rolante,RS
95650,-29.546857298676724,-50.77553403340213,igrejinha,RS
95600,-29.648827519014347,-50.78100277488619,taquara,RS
95700,-29.16904841329661,-51.52189899460921,bento goncalves,RS
95780,-29.67034898140752,-51.46146829327502,montenegro,RS
95702,-29.190008917676018,-51.50806143040303,bento goncalves,RS
95703,-29.16026705184501,-51.50783498069227,bento gonçalves,RS
95705,-29.159003201842477,-51.49977005197258,bento goncalves,RS
95800,-29.616140787882497,-52.17587557262544,venancio aires,RS
95840,-29.93588901027001,-51.72117279377729,triunfo,RS
95900,-29.45957919035882,-51.96768363129545,lajeado,RS
95920,-29.30263901903529,-52.42872858803613,boqueirao do leao,RS
95950,-29.213982763542123,-52.031601326294464,nova brescia,RS
96080,-31.744230956979628,-52.32876086398534,pelotas,RS
96081,-31.735528166253083,-52.31964031112587,pelotas,RS
96095,-31.735485725716536,-52.21494118918343,pelotas,RS
96230,-33.525600570674555,-53.366420074758125,santa vitoria do palmar,RS
96211,-32.04232063459594,-52.12953397213267,rio grande,RS
96200,-32.032076778660375,-52.103793550113096,rio grande,RS
96201,-32.03094717184131,-52.08162508196311,rio grande,RS
96418,-31.328497375345503,-54.06035599565912,bage,RS
96460,-31.328237885510863,-53.97989163710521,hulha negra,RS
96402,-31.326536600772723,-54.11837385390225,bagé,RS
96610,-30.54561578245658,-52.52784059067559,encruzilhada do sul,RS
96810,-29.720993053788824,-52.4277166004204,santa cruz do sul,RS
96820,-29.704781007155663,-52.42944384718152,santa cruz do sul,RS
96900,-29.41729980418472,-53.0164225530434,sobradinho,RS
97030,-29.700413412718515,-53.846744201915854,santa maria,RS
97015,-29.689198816146927,-53.8064289212743,santa maria,RS
97105,-29.711717453854856,-53.716523831178186,santa maria,RS
97250,-29.467945512743945,-53.46422836860997,nova palma,RS
97400,-29.623796979621133,-54.17869278211308,sao pedro do sul,RS
97503,-29.775123954116783,-57.09109952167133,uruguaiana,RS
97574,-30.89801321009646,-55.53031539786274,santana do livramento,RS
97670,-28.64811643932405,-56.01059894796059,sao borja,RS
97800,-28.41239104550744,-54.96008333012874,sao luiz gonzaga,RS
98005,-28.644997714736004,-53.60101202888114,cruz alta,RS
98170,-29.08040922561531,-53.833264724682046,tupancireta,RS
98280,-28.295275344382283,-53.49959283295684,panambi,RS
98300,-27.890224444772645,-53.30591654790965,palmeira das missoes,RS
98700,-28.389227656496743,-53.92967622327969,ijui,RS
98750,-28.238124447645266,-53.769646170631695,ajuricaba,RS
98870,-28.02821551115596,-54.35087038660696,girua,RS
98803,-28.281003423550747,-54.258283178397335,santo ângelo,RS
98900,-27.855757535796112,-54.44738121480089,santa rosa,RS
99074,-28.26983588040974,-52.39984769135617,passo fundo,RS
99050,-28.240763676781484,-52.380996013740216,passo fundo,RS
99062,-28.284206765499057,-52.383798137288096,passo fundo,RS
99020,-28.25025416550504,-52.41247883497071,passo fundo,RS
99250,-28.707950159505703,-51.93015348071435,serafina correa,RS
99500,-28.28944621405989,-52.79412331824494,carazinho,RS
99560,-27.943647471553252,-52.924767349144965,sarandi,RS
99700,-27.63476848098565,-52.28029411864509,erechim,RS
99701,-27.629151734056546,-52.248574632425616,erechim,RS
99730,-27.729372911015968,-52.537491045681705,jacutinga,RS
99870,-27.772125357679496,-51.59681239628196,sao jose do ouro,RS
99950,-28.071152747663124,-52.01215595312689,tapejara,RS
99990,-28.329717970441585,-51.76961468543976,muliterno,RS
